#x, y, z, sqrtSum, milliseconds, timeInMilliseconds
9.80823, -0.750685, -0.204418, 9.83904, 85, 86
9.80974, -0.771721, -0.224021, 9.8426, 84, 84
9.79626, -0.752938, -0.202145, 9.82723, 83, 83
9.81122, -0.766463, -0.208189, 9.84332, 82, 83
9.81345, -0.749935, -0.191606, 9.84393, 86, 86
9.81916, -0.766642, -0.201396, 9.8511, 85, 84
9.80822, -0.746177, -0.197633, 9.83855, 83, 82
9.797, -0.78675, -0.193095, 9.83044, 84, 84
9.81168, -0.74936, -0.200637, 9.8423, 86, 86
9.81198, -0.769468, -0.215729, 9.84447, 83, 84
9.80299, -0.751436, -0.19989, 9.83378, 82, 83
9.81318, -0.762133, -0.208176, 9.84493, 85, 84
9.80599, -0.767214, -0.206677, 9.83813, 84, 83
9.8157, -0.762707, -0.1999, 9.84732, 84, 85
9.803, -0.755192, -0.209691, 9.83428, 83, 83
9.80523, -0.779237, -0.19235, 9.83802, 83, 83
9.8127, -0.761205, -0.187834, 9.84397, 85, 85
9.82243, -0.759702, -0.196891, 9.85373, 90, 92
9.81422, -0.75369, -0.208947, 9.84533, 78, 76
9.80674, -0.77022, -0.205923, 9.83909, 82, 82
9.81093, -0.749361, -0.198374, 9.84151, 85, 85
9.81766, -0.761383, -0.194609, 9.84906, 84, 84
9.81048, -0.765711, -0.215728, 9.84268, 84, 84
9.80224, -0.776983, -0.192347, 9.83486, 82, 82
9.80973, -0.768717, -0.207434, 9.84199, 85, 85
9.81273, -0.764208, -0.220254, 9.84491, 85, 85
9.80674, -0.764209, -0.205924, 9.83862, 83, 82
9.81841, -0.75462, -0.200642, 9.84941, 85, 85
9.80795, -0.765138, -0.205155, 9.83988, 83, 83
9.81841, -0.770398, -0.204411, 9.85071, 84, 84
9.80673, -0.74242, -0.20291, 9.83689, 83, 83
9.79897, -0.777911, -0.19836, 9.8318, 83, 84
9.8229, -0.761383, -0.196876, 9.85433, 85, 85
9.80523, -0.764961, -0.196121, 9.83698, 85, 85
9.81348, -0.757446, -0.216486, 9.84504, 83, 83
9.81497, -0.767214, -0.210455, 9.84716, 85, 86
9.81018, -0.747858, -0.199127, 9.84066, 84, 83
9.8072, -0.756122, -0.206663, 9.83848, 83, 82
9.81571, -0.756695, -0.210456, 9.84709, 83, 84
9.8012, -0.776409, -0.192331, 9.83379, 83, 83
9.80644, -0.778663, -0.194598, 9.83923, 85, 85
9.81345, -0.76421, -0.191605, 9.84503, 85, 86
9.79898, -0.77265, -0.21721, 9.8318, 82, 81
9.80122, -0.770397, -0.21118, 9.83372, 96, 99
9.80599, -0.758198, -0.206677, 9.83743, 72, 70
9.80598, -0.75895, -0.19386, 9.83721, 85, 86
9.82245, -0.751436, -0.215741, 9.85351, 83, 82
9.80823, -0.74843, -0.20668, 9.83892, 83, 83
9.80897, -0.773977, -0.196123, 9.84141, 84, 85
9.80597, -0.749935, -0.190091, 9.83644, 85, 85
9.79598, -0.767391, -0.208914, 9.82822, 82, 82
9.80794, -0.752365, -0.202141, 9.83883, 86, 86
9.81095, -0.765889, -0.212698, 9.84309, 82, 82
9.80897, -0.759702, -0.193109, 9.84024, 85, 84
9.81123, -0.763457, -0.213467, 9.8432, 83, 83
9.80898, -0.752938, -0.208188, 9.84004, 85, 87
9.80571, -0.772651, -0.208923, 9.83832, 83, 81
9.81017, -0.761383, -0.184047, 9.84139, 84, 84
9.80671, -0.76346, -0.181797, 9.83807, 83, 83
9.81122, -0.776231, -0.201403, 9.84394, 86, 86
9.81869, -0.758951, -0.19538, 9.84992, 83, 84
9.82141, -0.775657, -0.208183, 9.85419, 85, 84
9.81468, -0.767392, -0.205915, 9.84679, 93, 94
9.80571, -0.754619, -0.211186, 9.83697, 74, 73
9.80794, -0.763636, -0.197616, 9.83961, 84, 84
9.8042, -0.760631, -0.196859, 9.83563, 83, 83
9.80523, -0.76421, -0.197629, 9.83695, 83, 83
9.81543, -0.7719, -0.207424, 9.84792, 86, 86
9.81019, -0.751614, -0.205913, 9.84109, 83, 83
9.80346, -0.768895, -0.206659, 9.83574, 84, 84
9.81169, -0.77716, -0.20742, 9.8446, 83, 83
9.81019, -0.741846, -0.210437, 9.84045, 85, 85
9.81693, -0.759878, -0.220997, 9.84878, 85, 85
9.81721, -0.76496, -0.214981, 9.84932, 83, 83
9.8072, -0.7719, -0.205908, 9.83968, 83, 83
9.80868, -0.76514, -0.187061, 9.84025, 86, 85
9.81393, -0.756122, -0.21044, 9.84527, 83, 84
9.81244, -0.763635, -0.209684, 9.84434, 84, 84
9.80869, -0.769647, -0.201386, 9.8409, 83, 83
9.80572, -0.759126, -0.225511, 9.83765, 85, 84
9.80421, -0.765889, -0.213445, 9.8364, 85, 85
9.81169, -0.768894, -0.213452, 9.84409, 88, 88
9.80943, -0.744853, -0.194603, 9.83959, 78, 77
9.81393, -0.770398, -0.205915, 9.84628, 86, 86
9.81018, -0.763636, -0.196864, 9.84183, 84, 84
9.81169, -0.758376, -0.208929, 9.84317, 83, 83
9.81317, -0.778664, -0.196112, 9.84597, 84, 84
9.80645, -0.75537, -0.210433, 9.83775, 83, 83
9.82066, -0.762133, -0.210445, 9.85244, 85, 85
9.80122, -0.766641, -0.205149, 9.83329, 83, 82
9.81318, -0.754619, -0.205161, 9.84429, 83, 83
9.79327, -0.766462, -0.204403, 9.82535, 86, 86
9.81394, -0.770397, -0.2127, 9.84643, 84, 84
9.80673, -0.749933, -0.203663, 9.83747, 83, 83
9.80494, -0.793691, -0.193087, 9.83891, 83, 83
9.81093, -0.751614, -0.200636, 9.84173, 85, 84
9.81768, -0.765138, -0.214966, 9.84979, 85, 85
9.8072, -0.765138, -0.210432, 9.83926, 83, 83
9.80421, -0.764387, -0.20666, 9.83613, 83, 83
9.81317, -0.753869, -0.190836, 9.84393, 85, 85
9.80271, -0.7719, -0.202134, 9.83513, 88, 89
9.81168, -0.742598, -0.203653, 9.84185, 80, 79
9.79297, -0.774907, -0.187046, 9.82536, 83, 83
9.80495, -0.766641, -0.198367, 9.83687, 85, 84
9.81019, -0.771149, -0.209681, 9.84269, 85, 86
9.81768, -0.753116, -0.215721, 9.84888, 83, 83
9.80345, -0.762884, -0.199874, 9.83512, 85, 85
9.81272, -0.770971, -0.205929, 9.84511, 83, 82
9.81991, -0.765139, -0.206674, 9.85185, 85, 85
9.81168, -0.74936, -0.202898, 9.84235, 83, 83
9.81272, -0.767215, -0.204421, 9.84479, 83, 82
9.80644, -0.755372, -0.190076, 9.83732, 85, 86
9.81392, -0.764388, -0.194606, 9.84557, 85, 85
9.81543, -0.76063, -0.211948, 9.84714, 82, 82
9.80869, -0.770398, -0.204402, 9.84102, 85, 85
9.80869, -0.753116, -0.207419, 9.83975, 83, 83
9.81542, -0.774155, -0.203654, 9.84801, 85, 85
9.81691, -0.750864, -0.19461, 9.84751, 83, 83
9.80121, -0.76063, -0.203642, 9.83279, 83, 83
9.81092, -0.762135, -0.18254, 9.84217, 84, 86
9.8057, -0.775658, -0.197613, 9.83831, 85, 84
9.8087, -0.763635, -0.208926, 9.8406, 82, 82
9.81542, -0.757625, -0.201393, 9.84668, 86, 86
9.81347, -0.755944, -0.206684, 9.84471, 83, 83
9.80196, -0.767392, -0.200626, 9.834, 85, 85
9.81497, -0.769468, -0.214224, 9.84742, 83, 83
9.81197, -0.745425, -0.211208, 9.84251, 92, 99
9.81195, -0.763459, -0.188588, 9.84342, 75, 69
9.81243, -0.766642, -0.199882, 9.84436, 84, 85
9.81046, -0.767216, -0.190848, 9.84227, 83, 83
9.80869, -0.781668, -0.203647, 9.8419, 85, 85
9.79971, -0.752366, -0.196855, 9.83052, 83, 83
9.80346, -0.767392, -0.205151, 9.83559, 85, 86
9.82141, -0.750112, -0.205169, 9.85215, 82, 81
9.79553, -0.758196, -0.220993, 9.82732, 85, 85
9.8057, -0.7719, -0.205153, 9.83818, 84, 84
9.80645, -0.766641, -0.202892, 9.83846, 84, 84
9.81943, -0.767968, -0.190102, 9.85125, 82, 82
9.80646, -0.774154, -0.211185, 9.83923, 86, 88
9.80645, -0.756122, -0.205909, 9.83771, 83, 83
9.82066, -0.765139, -0.208937, 9.85264, 86, 85
9.80525, -0.776981, -0.215723, 9.83835, 80, 80
9.8132, -0.747856, -0.223257, 9.84418, 85, 86
9.81196, -0.756696, -0.199143, 9.84311, 84, 85
9.80495, -0.768895, -0.197613, 9.83703, 84, 83
9.80672, -0.761204, -0.194614, 9.83815, 91, 92
9.82018, -0.768719, -0.191611, 9.85209, 77, 75
9.81019, -0.768144, -0.205157, 9.84235, 83, 83
9.8057, -0.759878, -0.207416, 9.83729, 84, 84
9.80494, -0.779415, -0.187811, 9.83766, 83, 82
9.8117, -0.75011, -0.224763, 9.8429, 85, 85
9.8172, -0.770221, -0.201409, 9.84943, 85, 85
9.80046, -0.752365, -0.198364, 9.8313, 83, 83
9.81393, -0.773403, -0.204406, 9.84648, 83, 83
9.80569, -0.774907, -0.190827, 9.83811, 86, 85
9.81394, -0.770397, -0.2127, 9.84643, 84, 84
9.80795, -0.757624, -0.207418, 9.83935, 84, 84
9.81018, -0.786177, -0.197616, 9.84362, 82, 82
9.81169, -0.741095, -0.208931, 9.84185, 85, 86
9.80841, -0.76231, -0.211173, 9.84026, 85, 85
9.80421, -0.748608, -0.205153, 9.83488, 83, 82
9.81513, -0.753295, -0.197608, 9.84598, 83, 83
9.8054, -0.746533, -0.19006, 9.83562, 85, 86
9.81289, -0.764565, -0.199113, 9.84464, 85, 85
9.80869, -0.756122, -0.201387, 9.83985, 83, 84
9.80942, -0.771151, -0.183292, 9.84139, 82, 81
9.81244, -0.770397, -0.215715, 9.845, 85, 85
9.81244, -0.763635, -0.211945, 9.84439, 85, 85
9.79822, -0.759128, -0.197607, 9.82957, 83, 82
9.80272, -0.764386, -0.215706, 9.83484, 83, 84
9.81617, -0.770398, -0.206671, 9.84853, 85, 85
9.81916, -0.769647, -0.200642, 9.85132, 95, 95
9.81468, -0.745603, -0.208179, 9.84516, 73, 72
9.79821, -0.772653, -0.187051, 9.83041, 83, 83
9.81017, -0.760632, -0.185555, 9.84136, 85, 85
9.80345, -0.770398, -0.199873, 9.83571, 85, 84
9.81168, -0.756873, -0.205914, 9.84299, 84, 83
9.80346, -0.764386, -0.208921, 9.83544, 84, 85
9.8042, -0.767392, -0.20289, 9.83628, 83, 83
9.80945, -0.760629, -0.212697, 9.84119, 85, 85
9.81841, -0.748609, -0.198381, 9.8489, 83, 83
9.79897, -0.771148, -0.20967, 9.83151, 83, 83
9.80868, -0.75462, -0.194602, 9.83959, 85, 85
9.81167, -0.770399, -0.191587, 9.84374, 85, 86
9.81812, -0.760058, -0.195349, 9.84943, 82, 81
9.81544, -0.768894, -0.217979, 9.84792, 86, 86
9.81019, -0.757624, -0.210436, 9.84166, 83, 82
9.82186, -0.772079, -0.196105, 9.85411, 85, 85
9.8214, -0.744853, -0.19763, 9.85159, 83, 83
9.81319, -0.759126, -0.22024, 9.84498, 84, 85
9.81017, -0.762886, -0.185555, 9.84154, 91, 91
9.81064, -0.774333, -0.192325, 9.84303, 77, 76
9.8129, -0.755548, -0.211931, 9.84423, 83, 82
9.81318, -0.76063, -0.206669, 9.84479, 86, 86
9.80019, -0.766817, -0.216442, 9.83253, 82, 82
9.81139, -0.762311, -0.20062, 9.84301, 86, 86
9.81693, -0.762884, -0.217227, 9.84893, 81, 81
9.8087, -0.751613, -0.211943, 9.83974, 85, 85
9.81393, -0.773403, -0.205914, 9.84651, 85, 85
9.80466, -0.76156, -0.193828, 9.8361, 83, 83
9.80421, -0.775657, -0.207413, 9.83703, 83, 83
9.81318, -0.763635, -0.208176, 9.84505, 86, 85
9.80168, -0.755548, -0.206643, 9.83293, 83, 82
9.81618, -0.765889, -0.217226, 9.84841, 85, 85
9.81692, -0.766641, -0.20441, 9.84893, 83, 83
9.80197, -0.740343, -0.21043, 9.83214, 85, 85
9.81318, -0.7719, -0.206668, 9.84566, 84, 84
9.80841, -0.766067, -0.205895, 9.84043, 83, 83
9.80195, -0.751615, -0.187056, 9.8325, 83, 82
9.81019, -0.767392, -0.205911, 9.84231, 89, 91
9.81467, -0.768144, -0.198376, 9.84668, 80, 78
9.80915, -0.760057, -0.19911, 9.84057, 84, 84
9.80991, -0.782597, -0.207402, 9.84326, 83, 83
9.80019, -0.744277, -0.217198, 9.83081, 85, 85
9.8042, -0.762884, -0.202136, 9.83592, 84, 85
9.80841, -0.769824, -0.207402, 9.84076, 84, 84
9.80542, -0.766819, -0.20363, 9.83746, 83, 83
9.80943, -0.767393, -0.196109, 9.84136, 86, 86
9.81242, -0.758377, -0.196867, 9.84366, 83, 82
9.81168, -0.759128, -0.202144, 9.84308, 85, 85
9.80868, -0.771901, -0.192338, 9.84089, 82, 82
9.81768, -0.747105, -0.217229, 9.84846, 85, 86
9.80796, -0.765888, -0.219481, 9.84027, 85, 84
9.8042, -0.751614, -0.203645, 9.83508, 83, 84
9.81019, -0.750863, -0.205913, 9.84104, 82, 82
9.81467, -0.767393, -0.19536, 9.84656, 85, 85
9.81094, -0.776409, -0.204403, 9.84373, 85, 85
9.80868, -0.747858, -0.190079, 9.83898, 83, 83
9.80645, -0.783171, -0.199875, 9.8397, 86, 87
9.81244, -0.76063, -0.209684, 9.84411, 82, 81
9.81318, -0.762884, -0.209684, 9.84503, 85, 86
9.81541, -0.763637, -0.194607, 9.847, 82, 82
9.80796, -0.77791, -0.220234, 9.84123, 83, 83
9.80793, -0.755372, -0.190831, 9.83883, 85, 86
9.81393, -0.774154, -0.20893, 9.84664, 85, 86
9.81841, -0.756123, -0.195365, 9.84941, 92, 92
9.80121, -0.779414, -0.19987, 9.83418, 74, 72
9.81767, -0.759879, -0.208935, 9.84925, 85, 85
9.81767, -0.767393, -0.203656, 9.84972, 85, 84
9.80542, -0.765316, -0.205138, 9.83738, 83, 84
9.81319, -0.768143, -0.211192, 9.84547, 83, 82
9.81064, -0.757804, -0.191572, 9.84173, 85, 86
9.80991, -0.778089, -0.211927, 9.843, 85, 85
9.80569, -0.750863, -0.197615, 9.83639, 83, 83
9.79717, -0.77208, -0.179495, 9.82918, 85, 85
9.81215, -0.76757, -0.202128, 9.8442, 83, 83
9.80916, -0.757051, -0.205896, 9.84048, 85, 84
9.80767, -0.761558, -0.213434, 9.83951, 83, 86
9.81066, -0.776586, -0.211173, 9.84361, 83, 81
9.80017, -0.752543, -0.197595, 9.83101, 85, 85
9.81393, -0.768144, -0.203653, 9.84605, 84, 84
9.81991, -0.744101, -0.204414, 9.85018, 83, 83
9.79943, -0.769073, -0.195331, 9.8315, 82, 82
9.80691, -0.77283, -0.199861, 9.83934, 85, 85
9.81289, -0.760808, -0.204391, 9.84447, 94, 97
9.80541, -0.769825, -0.196844, 9.83755, 74, 71
9.80121, -0.764387, -0.204395, 9.8331, 85, 85
9.81589, -0.746532, -0.211181, 9.8465, 83, 82
9.81319, -0.774906, -0.210437, 9.84598, 85, 85
9.81618, -0.7441, -0.212704, 9.84664, 85, 84
9.79942, -0.757803, -0.192316, 9.83056, 83, 83
9.81214, -0.767571, -0.196096, 9.84407, 85, 87
9.79943, -0.764564, -0.202117, 9.83129, 83, 81
9.81514, -0.771327, -0.20967, 9.84764, 82, 82
9.80765, -0.767571, -0.196092, 9.8396, 86, 86
9.8084, -0.754046, -0.202126, 9.83942, 83, 82
9.81216, -0.763813, -0.2157, 9.8442, 85, 86
9.80944, -0.743349, -0.208928, 9.83979, 83, 83
9.7942, -0.75104, -0.203621, 9.82506, 84, 85
9.79673, -0.773402, -0.209668, 9.82945, 83, 83
9.80615, -0.758555, -0.19006, 9.83728, 84, 86
9.80869, -0.765139, -0.200632, 9.84053, 83, 82
9.80571, -0.777159, -0.211938, 9.83874, 86, 87
9.80795, -0.742597, -0.206665, 9.83819, 83, 85
9.81214, -0.76156, -0.196097, 9.8436, 83, 81
9.81664, -0.771326, -0.213441, 9.84921, 83, 83
9.79869, -0.757802, -0.21041, 9.8302, 85, 84
9.81139, -0.773582, -0.198357, 9.84384, 82, 82
9.80092, -0.762311, -0.193071, 9.83242, 85, 85
9.8099, -0.765317, -0.198356, 9.8417, 83, 83
9.81513, -0.762311, -0.199116, 9.84671, 87, 88
9.80393, -0.776586, -0.211167, 9.8369, 81, 79
9.80064, -0.753472, -0.196826, 9.83153, 85, 86
9.81186, -0.756478, -0.202114, 9.84305, 83, 83
9.79915, -0.764741, -0.211149, 9.83122, 84, 85
9.80615, -0.76682, -0.192321, 9.83797, 85, 84
9.80167, -0.771327, -0.20061, 9.83402, 82, 83
9.8084, -0.754047, -0.193832, 9.83925, 83, 83
9.80393, -0.769823, -0.217199, 9.83651, 85, 87
9.81486, -0.756477, -0.21041, 9.84622, 83, 81
9.81514, -0.762311, -0.202885, 9.84678, 85, 85
9.8144, -0.773581, -0.211177, 9.8471, 82, 83
9.81141, -0.747283, -0.212685, 9.84212, 85, 88
9.81215, -0.769073, -0.206652, 9.84441, 84, 81
9.80542, -0.7563, -0.206647, 9.83671, 84, 84
9.8054, -0.771328, -0.18855, 9.8375, 82, 82
9.81036, -0.763991, -0.202112, 9.84214, 86, 86
9.81186, -0.759483, -0.207391, 9.8434, 83, 83
9.80438, -0.770753, -0.202859, 9.83672, 85, 84
9.80737, -0.773759, -0.203616, 9.83996, 93, 93
9.81216, -0.760807, -0.218716, 9.84404, 75, 75
9.81291, -0.769823, -0.217962, 9.84547, 84, 84
9.80438, -0.762489, -0.196828, 9.83595, 83, 83
9.80541, -0.763814, -0.19986, 9.83715, 83, 83
9.80737, -0.760234, -0.205125, 9.83893, 87, 90
9.81364, -0.748035, -0.202131, 9.84418, 83, 80
9.80467, -0.758553, -0.208908, 9.83619, 82, 82
9.80391, -0.768322, -0.193827, 9.83588, 84, 84
9.81412, -0.759482, -0.220964, 9.84594, 85, 84
9.79943, -0.757803, -0.199101, 9.8307, 85, 85
9.79988, -0.760235, -0.192301, 9.83121, 83, 83
9.81262, -0.778266, -0.210406, 9.84568, 83, 83
9.80737, -0.767748, -0.199093, 9.83939, 85, 86
9.81738, -0.768322, -0.205149, 9.84954, 84, 86
9.81065, -0.7563, -0.208159, 9.84196, 84, 82
9.80615, -0.774333, -0.193075, 9.83857, 83, 82
9.8159, -0.730002, -0.21646, 9.84538, 85, 85
9.80917, -0.763061, -0.220221, 9.84127, 85, 84
9.80871, -0.768142, -0.219481, 9.84119, 86, 87
9.80616, -0.768321, -0.204384, 9.83834, 80, 79
9.8129, -0.76757, -0.206653, 9.84504, 86, 86
9.80392, -0.769824, -0.20212, 9.83617, 85, 84
9.82187, -0.750289, -0.205908, 9.85264, 82, 83
9.80316, -0.779593, -0.192317, 9.83599, 83, 83
9.80916, -0.754045, -0.209666, 9.84033, 85, 85
9.81468, -0.764387, -0.205916, 9.84655, 84, 84
9.80767, -0.765315, -0.214187, 9.83982, 83, 83
9.81439, -0.766819, -0.208916, 9.84652, 83, 84
9.80616, -0.766819, -0.195337, 9.83803, 85, 84
9.80917, -0.77959, -0.220219, 9.84257, 85, 85
9.81262, -0.747461, -0.21267, 9.84334, 83, 83
9.79465, -0.781273, -0.189278, 9.82758, 83, 85
9.81738, -0.775835, -0.205902, 9.85015, 85, 83
9.81785, -0.763239, -0.213428, 9.84979, 85, 85
9.80542, -0.755548, -0.211924, 9.83677, 83, 83
9.80888, -0.770753, -0.209649, 9.84134, 85, 85
9.80739, -0.75272, -0.217189, 9.83863, 84, 84
9.80887, -0.776013, -0.201355, 9.84158, 86, 86
9.82009, -0.758732, -0.208907, 9.85157, 81, 81
9.79344, -0.769073, -0.189293, 9.82541, 84, 84
9.80765, -0.763815, -0.190061, 9.83918, 84, 84
9.81859, -0.762489, -0.19835, 9.85015, 85, 85
9.80542, -0.770575, -0.207399, 9.83784, 83, 82
9.81664, -0.769824, -0.214949, 9.84913, 85, 86
9.80467, -0.744278, -0.202877, 9.83497, 83, 82
9.80616, -0.769073, -0.199861, 9.8383, 85, 85
9.80467, -0.757802, -0.209662, 9.83615, 83, 84
9.7927, -0.763062, -0.199095, 9.8244, 83, 82
9.80017, -0.767571, -0.188546, 9.83199, 84, 84
9.81485, -0.7685, -0.199853, 9.84692, 87, 87
9.80887, -0.766996, -0.20588, 9.84097, 81, 81
9.80467, -0.766819, -0.202875, 9.8367, 85, 85
9.80242, -0.757051, -0.20212, 9.83369, 83, 83
9.80963, -0.774509, -0.216435, 9.84254, 84, 84
9.8144, -0.757802, -0.211179, 9.84587, 83, 83
9.80542, -0.748034, -0.213433, 9.83623, 85, 85
9.80541, -0.7563, -0.197599, 9.83652, 83, 83
9.80167, -0.775835, -0.19684, 9.8343, 84, 85
9.80738, -0.766245, -0.211156, 9.83953, 83, 83
9.80886, -0.755727, -0.196079, 9.83988, 86, 86
9.81066, -0.763813, -0.209667, 9.84258, 83, 82
9.81514, -0.772078, -0.204392, 9.84758, 85, 85
9.80766, -0.755549, -0.202879, 9.83881, 82, 82
9.80992, -0.759304, -0.220222, 9.84172, 92, 94
9.80915, -0.766067, -0.204387, 9.84115, 78, 76
9.8084, -0.755549, -0.194586, 9.83938, 82, 85
9.82112, -0.763062, -0.205907, 9.85287, 83, 80
9.80812, -0.770753, -0.207387, 9.84055, 85, 86
9.81589, -0.758554, -0.212688, 9.84746, 83, 83
9.80812, -0.750467, -0.202865, 9.83888, 84, 84
9.81139, -0.770576, -0.196096, 9.84356, 83, 83
9.80767, -0.742023, -0.219467, 9.83815, 85, 85
9.80093, -0.754046, -0.201365, 9.83195, 85, 85
9.80318, -0.760807, -0.208906, 9.83487, 83, 83
9.80691, -0.758554, -0.1976, 9.83818, 82, 83
9.81066, -0.772829, -0.208912, 9.84327, 86, 86
9.80989, -0.763814, -0.195341, 9.84152, 84, 83
9.80616, -0.763062, -0.199107, 9.83782, 83, 84
9.8126, -0.784279, -0.195326, 9.84583, 83, 83
9.81365, -0.762311, -0.206654, 9.84538, 85, 85
9.81111, -0.759483, -0.202113, 9.84254, 84, 84
9.7927, -0.759305, -0.200603, 9.82414, 83, 83
9.8129, -0.766067, -0.21193, 9.84504, 89, 90
9.8084, -0.768322, -0.199109, 9.84046, 79, 78
9.8099, -0.768322, -0.20288, 9.84204, 85, 85
9.8141, -0.757981, -0.200608, 9.84537, 83, 82
9.79616, -0.774509, -0.206621, 9.8289, 83, 83
9.81738, -0.764566, -0.196856, 9.84907, 85, 85
9.81186, -0.754224, -0.203622, 9.84291, 85, 85
9.80588, -0.770753, -0.2104, 9.83838, 83, 83
9.80887, -0.765494, -0.20211, 9.84077, 85, 85
9.81261, -0.766245, -0.202867, 9.84457, 83, 83
9.81438, -0.760809, -0.193083, 9.84572, 85, 85
9.81439, -0.759305, -0.206655, 9.84589, 85, 85
9.78718, -0.778266, -0.203597, 9.82019, 81, 81
9.80316, -0.76156, -0.193073, 9.83459, 85, 85
9.8126, -0.776765, -0.197589, 9.84528, 85, 85
9.80916, -0.763813, -0.209665, 9.84109, 82, 82
9.80692, -0.759305, -0.208156, 9.83847, 87, 87
9.80887, -0.758732, -0.204373, 9.84029, 82, 82
9.80886, -0.7685, -0.197586, 9.84091, 85, 85
9.81637, -0.765492, -0.226998, 9.84879, 84, 87
9.7954, -0.760986, -0.194558, 9.82684, 82, 79
9.81363, -0.766069, -0.193082, 9.84538, 84, 84
9.81214, -0.766069, -0.193835, 9.8439, 85, 85
9.79392, -0.767747, -0.211897, 9.82625, 82, 82
9.81709, -0.753473, -0.202119, 9.84804, 86, 86
9.80961, -0.769251, -0.199849, 9.84176, 83, 83
9.80364, -0.771504, -0.21266, 9.83625, 94, 97
9.82607, -0.753473, -0.204389, 9.85704, 75, 71
9.8029, -0.767746, -0.217937, 9.83533, 85, 85
9.80512, -0.767749, -0.194567, 9.83706, 82, 83
9.81036, -0.776765, -0.196833, 9.84303, 84, 84
9.80887, -0.758731, -0.207388, 9.84036, 83, 83
9.80438, -0.765494, -0.20286, 9.83631, 85, 85
9.80514, -0.767747, -0.209646, 9.83738, 83, 83
9.81336, -0.762489, -0.203622, 9.84504, 87, 87
9.80439, -0.775261, -0.208891, 9.83721, 81, 81
9.80112, -0.749892, -0.220184, 9.83223, 85, 85
9.81784, -0.770003, -0.197594, 9.84997, 85, 85
9.80738, -0.761737, -0.206633, 9.83908, 84, 84
9.82008, -0.756478, -0.201367, 9.85124, 82, 81
9.80513, -0.776764, -0.206629, 9.83802, 86, 86
9.82234, -0.77451, -0.208153, 9.85502, 83, 83
9.80213, -0.757229, -0.195319, 9.83327, 84, 85
9.80663, -0.773007, -0.209647, 9.83928, 83, 82
9.80318, -0.742023, -0.213431, 9.83354, 85, 86
9.80887, -0.770002, -0.207387, 9.84123, 91, 93
9.80212, -0.750468, -0.188534, 9.83262, 77, 75
9.80813, -0.76925, -0.208141, 9.84045, 83, 83
9.81111, -0.762489, -0.197589, 9.84267, 85, 85
9.80738, -0.759483, -0.205879, 9.83889, 84, 84
9.80064, -0.761737, -0.198333, 9.8322, 83, 83
9.80363, -0.773759, -0.202858, 9.83621, 83, 83
9.79767, -0.758729, -0.226227, 9.82961, 85, 84
9.81439, -0.751792, -0.208163, 9.84535, 85, 86
9.80513, -0.76324, -0.200599, 9.83683, 82, 82
9.80962, -0.769251, -0.205126, 9.84187, 83, 82
9.81485, -0.775262, -0.199099, 9.84743, 85, 86
9.80139, -0.756478, -0.199842, 9.83257, 84, 84
9.80812, -0.766997, -0.202863, 9.84016, 83, 83
9.80708, -0.785959, -0.190028, 9.84035, 83, 82
9.80812, -0.755726, -0.207388, 9.83938, 85, 86
9.80738, -0.759482, -0.210403, 9.83899, 85, 85
9.80812, -0.755726, -0.202864, 9.83928, 83, 83
9.8141, -0.766246, -0.202869, 9.84606, 83, 83
9.80514, -0.76925, -0.209646, 9.8375, 88, 91
9.81635, -0.760986, -0.201363, 9.84786, 82, 79
9.8026, -0.761164, -0.196812, 9.83407, 83, 83
9.80334, -0.778445, -0.198319, 9.8362, 83, 83
9.80514, -0.766244, -0.211908, 9.83731, 85, 85
9.82232, -0.760987, -0.197599, 9.85374, 85, 84
9.8029, -0.755725, -0.215677, 9.83435, 84, 84
9.81007, -0.754402, -0.198327, 9.84104, 83, 83
9.81336, -0.766997, -0.202114, 9.84536, 84, 85
9.81337, -0.770001, -0.213423, 9.84584, 84, 84
9.82084, -0.753472, -0.206646, 9.85187, 83, 83
9.79735, -0.770181, -0.188513, 9.82939, 83, 83
9.80886, -0.763241, -0.193817, 9.84042, 85, 85
9.81037, -0.763991, -0.204373, 9.84219, 85, 84
9.81457, -0.767926, -0.20964, 9.8468, 83, 83
9.79989, -0.766996, -0.20361, 9.83197, 83, 83
9.80362, -0.749717, -0.188535, 9.83405, 85, 87
9.81111, -0.763991, -0.202866, 9.8429, 85, 83
9.81635, -0.765494, -0.211164, 9.84842, 82, 82
9.80063, -0.775262, -0.189284, 9.83307, 85, 87
9.80185, -0.760412, -0.198319, 9.8333, 83, 81
9.81682, -0.765671, -0.214166, 9.84896, 85, 85
9.80737, -0.75798, -0.203617, 9.83873, 83, 83
9.81859, -0.770754, -0.203627, 9.8509, 82, 83
9.81233, -0.771682, -0.208883, 9.84484, 86, 85
9.82009, -0.767748, -0.20589, 9.85221, 84, 84
9.80438, -0.76324, -0.205122, 9.83619, 93, 95
9.80409, -0.767175, -0.200582, 9.83611, 73, 71
9.80513, -0.770754, -0.197582, 9.83736, 85, 86
9.81185, -0.761738, -0.192312, 9.84325, 85, 84
9.81261, -0.748964, -0.201361, 9.84321, 83, 84
9.80588, -0.771504, -0.206631, 9.83835, 86, 86
9.8168, -0.74764, -0.196826, 9.8472, 82, 82
9.81906, -0.784456, -0.204365, 9.85246, 87, 87
9.81531, -0.740878, -0.201349, 9.84529, 81, 80
